CDSCode,District,School,Street,StreetAbr,City,*,State,Phone,OpenDate,Charter,DOCType,SOC,SOCType,GSoffered,Latitude,Longitude,LastUpdate,2016-2017 Total Enrollment,2015-2016 ELA Current Status (avg. distance from level 3),2015-2016 ELA Prior Status (age. Distance from level 3),2015-2016 ELA Change (Difference between current and prior status),2015-2016 ELA Status Level,2015-2016 ELA Status Level (Decode),2015-2016 ELA Change Level,2015-2016 ELA Change Level (Decode),2015-2016 ELA Color,2015-2016 ELA Color (Decode),2015-2016 ELA box,2015-2016 ELA box (Decode),2015-2016 Math Current Status (avg. distance from level 3),2015-2016 Math Prior Status (age. Distance from level 3),2015-2016 Math Change (Difference between current and prior status),2015-2016 Math Status Level,2015-2016 Math Status Level (Decode),2015-2016 Math Change Level,2015-2016 Math Change Level (Decode),2015-2016 Math Color,2015-2016 Math Color (Decode),2015-2016 Math box,2015-2016 Math box (Decode),2016-2017 English Language Learners,2016-2017 % English Language Learners,2016-2017 FRPM Count,2016-2017 % FRPM Count,2015-2016 SAT: AvgScrRead,2015-2016 SAT: AvgScrMath,2015-2016 SAT: AvgScrWrit,2015-2016 SAT: Number of Test Takers Whose Total 2015-2016 SAT Scores Are Greater or Equal to 1500,2015-2016 SAT: % of Test Takers Whose Total 2015-2016 SAT Scores Are Greater or Equal to 1500,2015-2016 Enrollment Grades 10-12,2015-2016 AP Number Tested,2015-2016 % AP Number Tested,2015-2016 AP Score = 1,2015-2016 AP Score = 2,2015-2016 AP Score = 3,2015-2016 AP Score = 4,2015-2016 AP Score = 5,% 2015-2016 AP Score = 1,% 2015-2016 AP Score = 2,% 2015-2016 AP Score = 3,% 2015-2016 AP Score = 4,% 2015-2016 AP Score = 5,IB,AVID,Dual Language,Arts,Education Equity,US News 
37683383731247,San Diego Unified,High Tech High,2861 Womble Road,2861 Womble Rd.,San Diego,92106-6025,CA,(619) 243-5014,9/1/2000,Y,Unified School District,,High Schools (Public),9-12,32.73404,-117.21514,1/24/2017,578,30.1,45.7,-15.6,0,No Data,0,No Data,0,No Color,0,NO COLOR,-28.1,-22.5,-5.5,0,No Data,0,No Data,0,No Color,0,No Color,18,3%,210,36%,527,527,513,61,55%,429,7,2%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37683380106732,San Diego Unified,High Tech High International,2855 Farragut Road,2855 Farragut Rd.,San Diego,92106-6029,CA,(619) 243-5014,9/7/2004,Y,Unified School District,,High Schools (Public),9-12,32.732613,-117.21739,3/9/2017,407,85.9,82.7,3.1,0,No Data,0,No Data,0,No Color,0,NO COLOR,-13.1,39.1,-52.3,0,No Data,0,No Data,0,No Color,0,No Color,21,5%,183,45%,499,494,481,42,45%,295,4,1%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37683380108787,San Diego Unified,High Tech High Media Arts,"2230 Truxtun Road, Third Floor","2230 Truxtun Rd., Third Fl.",San Diego,92106-6039,CA,(619) 243-5014,8/29/2005,Y,Unified School District,,High Schools (Public),9-12,32.734754,-117.21973,2/7/2017,400,40.2,36.9,3.2,0,No Data,0,No Data,0,No Color,0,NO COLOR,-20.5,-61,40.5,0,No Data,0,No Data,0,No Color,0,No Color,16,4%,180,45%,489,479,475,33,38%,296,0,0%,N/A,N/A,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,x,,
37683380101204,San Diego Unified,High Tech Middle,2359 Truxtun Road,2359 Truxtun Rd.,San Diego,92106-6049,CA,(619) 814-5060,9/2/2003,Y,Unified School District,,Intermediate/Middle Schools (Public),6-8,32.73524,-117.21805,6/18/2015,310,0,-3.7,3.7,3,Medium,3,Maintained,3,Yellow,130,"Medium, Maintained",-33.9,-41.3,7.4,2,Low,4,Increased,3,Yellow,190,"Low, Increased",16,5%,123,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380107573,San Diego Unified,High Tech Middle Media Arts,"2230 Truxtun Road, 2nd Floor","2230 Truxtun Rd., 2nd Fl.",San Diego,92106-6125,CA,(619) 243-5014,9/6/2005,Y,Unified School District,,Intermediate/Middle Schools (Public),6-8,32.734604,-117.21975,8/9/2016,312,22.4,6.5,15.9,4,High,4,Increased,4,Green,90,"High, Increased",-19.5,-35.2,15.7,3,Medium,5,Increased Significantly,4,Green,150,"Medium, Increased Significantly",26,8%,152,49%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,x,,
37683386117279,San Diego Unified,Holly Drive Leadership Academy,4801 Elm Street,4801 Elm St.,San Diego,92102-1354,CA,(619) 266-7333,11/1/1999,Y,Unified School District,,Elementary Schools (Public),K-8,32.724151,-117.09257,6/18/2015,124,-55.6,-72.7,17,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-84,-96.1,12.1,2,Low,4,Increased,3,Yellow,190,"Low, Increased",27,22%,115,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683386039747,San Diego Unified,Holmes Elementary,4902 Mount Ararat Drive,4902 Mt. Ararat Dr.,San Diego,92111-3808,CA,(858) 496-8110,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-6,32.810047,-117.18916,6/18/2015,564,72.2,61.6,10.6,5,Very High,4,Increased,5,Blue,40,"Very High, Increased",51.8,44.7,7.1,5,Very High,4,Increased,5,Blue,40,"Very High, Increased",39,7%,129,23%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,x,
37683383732997,San Diego Unified,Hoover High,4474 El Cajon Boulevard,4474 El Cajon Blvd.,San Diego,92115-4312,CA,(619) 344-4500,7/1/1980,N,Unified School District,,High Schools (Public),9-12,32.755352,-117.09761,6/26/2017,2135,-43.5,-23,-20.5,0,No Data,0,No Data,0,No Color,0,NO COLOR,-124.5,-84.7,-39.8,0,No Data,0,No Data,0,No Color,0,No Color,552,26%,1932,90%,407,414,400,35,14%,1447,243,17%,114,101,70,57,40,47%,42%,29%,23%,16%,,x,x,,x,
37683386039754,San Diego Unified,Horton Elementary,5050 Guymon Street,5050 Guymon St.,San Diego,92102-3734,CA,(619) 264-0171,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.712278,-117.08621,2/9/2017,474,-43,-44.9,1.9,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",-55.9,-56,0.1,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",319,67%,461,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380108290,San Diego Unified,Ibarra Elementary,4877 Orange Avenue,4877 Orange Ave.,San Diego,92115-4947,CA,(619) 641-5400,9/6/2005,N,Unified School District,,Elementary Schools (Public),K-5,32.753027,-117.08953,6/18/2015,505,-48.7,-45.2,-3.5,2,Low,2,Decreased,2,Orange,170,"Low, Declined",-51.9,-47.1,-4.8,2,Low,2,Decreased,2,Orange,170,"Low, Declined",351,70%,498,99%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380108548,San Diego Unified,Iftin Charter,5465 El Cajon Boulevard,5465 El Cajon Blvd.,San Diego,92115-3620,CA,(619) 265-2411,9/5/2006,Y,Unified School District,,Elementary Schools (Public),K-8,32.757908,-117.07814,4/7/2017,423,-38.1,-47.5,9.4,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-50.1,-50.9,0.8,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",258,61%,378,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380120410,San Diego Unified,iHigh Virtual Academy,3939 Conde Street,3939 Conde St.,San Diego,92110-3012,CA,(619) 764-5440,,N,Unified School District,,Alternative Schools of Choice,9-12,32.751221,-117.19481,3/27/2017,36,0,0,0,0,No Data,0,No Data,0,No Color,0,NO COLOR,0,0,0,0,No Data,0,No Data,0,No Color,0,No Color,1,3%,10,28%,*,*,*,*,#VALUE!,40,3,8%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37683380131979,San Diego Unified,Ingenuity Charter,6130 Skyline Drive,6130 Skyline Dr.,San Diego,92114-5620,CA,(619) 487-1163,7/1/2015,Y,Unified School District,,K-12 Schools (Public),6-12,32.70204,-117.06464,3/27/2017,111,0,#DIV/0!,#DIV/0!,0,No Data,0,No Data,0,No Color,0,NO COLOR,0,#DIV/0!,#DIV/0!,0,No Data,0,No Data,0,No Color,0,No Color,28,25%,93,84%,N/A,N/A,N/A,N/A,N/A,16,0,0%,N/A,N/A,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37683380116939,San Diego Unified,Innovation Middle,5095 Arvinels Avenue,5095 Arvinels Ave.,San Diego,92117-2303,CA,(858) 278-5948,9/1/2008,N,Unified School District,,Intermediate/Middle Schools (Public),7-8,32.838063,-117.17514,6/18/2015,511,19.4,2.5,16.9,4,High,4,Increased,4,Green,90,"High, Increased",-49,-33.5,-15.5,2,Low,1,Decreased Significantly,1,Red,160,"Low, Declined Significantly",91,18%,336,66%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,x,
37683380118083,San Diego Unified,Innovations Academy,10380 Spring Canyon Road,10380 Spring Canyon Rd.,San Diego,92131-3699,CA,(858) 271-1414,9/1/2008,Y,Unified School District,,Elementary Schools (Public),K-8,32.935538,-117.0955,6/18/2015,390,-3.5,-12.8,9.3,3,Medium,4,Increased,4,Green,140,"Medium, Increased",-50.3,-42.9,-7.4,2,Low,2,Decreased,2,Orange,170,"Low, Declined",14,4%,102,26%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683386039770,San Diego Unified,Jefferson Elementary,3770 Utah Street,3770 Utah St.,San Diego,92104-3532,CA,(619) 344-3300,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.74722,-117.13284,6/18/2015,367,-15.4,-29.8,14.4,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-36,-43.5,7.5,2,Low,4,Increased,3,Yellow,190,"Low, Increased",151,41%,261,71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,X,,,,,
37683386099071,San Diego Unified,Jerabek Elementary,10050 Avenida Magnifica,10050 Avenida Magnifica,San Diego,92131-1426,CA,(858) 578-5330,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.908201,-117.08352,5/10/2016,644,83.8,83.6,0.2,5,Very High,3,Maintained,5,Blue,30,"Very High, Maintained",72.9,54.9,18.1,5,Very High,5,Increased Significantly,5,Blue,50,"Very High, Increased Significantly",30,5%,44,7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683383730116,San Diego Unified,John Muir,4431 Mount Herbert Avenue,4431 Mt. Herbert Ave.,San Diego,92117-4728,CA,(858) 268-1954,7/1/1980,N,Unified School District,,K-12 Schools (Public),K-12,32.823298,-117.19419,3/17/2017,284,15.6,4.5,11.1,0,No Data,0,No Data,0,No Color,0,NO COLOR,-9.5,-19.3,9.8,0,No Data,0,No Data,0,No Color,0,No Color,46,16%,145,51%,*,*,*,*,#VALUE!,29,2,7%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37683386039788,San Diego Unified,Johnson Elementary,1355 Kelton Road,1355 Kelton Rd.,San Diego,92114-1229,CA,(619) 344-4900,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.719126,-117.07514,5/10/2016,371,-54.8,-52.9,-1.9,2,Low,2,Decreased,2,Orange,170,"Low, Declined",-53.1,-60.3,7.2,2,Low,4,Increased,3,Yellow,190,"Low, Increased",111,30%,333,90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380132316,San Diego Unified,Jonas Salk Elementary,7825 Flanders Drive,7825 Flanders Dr.,San Diego,92126-3449,CA,(858) 935-2100,9/8/2015,N,Unified School District,,Elementary Schools (Public),K-5,32.906344,-117.15512,2/11/2016,588,62.2,0,0,5,Very High,0,No Data,0,No Color,0,NO COLOR,40.3,0,0,5,Very High,0,No Data,0,No Color,0,No Color,162,28%,235,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683386039796,San Diego Unified,Jones Elementary,2751 Greyling Drive,2751 Greyling Dr.,San Diego,92123-2836,CA,(858) 496-8140,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.796255,-117.14242,2/9/2017,301,30.8,7.1,23.7,4,High,5,Increased Significantly,5,Blue,100,"High, Increased Significantly",-3.3,-5,1.7,4,High,3,Maintained,4,Green,80,"High, Maintained",62,21%,121,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380114041,San Diego Unified,Joyner Elementary,4271 Myrtle Avenue,4271 Myrtle Ave.,San Diego,92105-3426,CA,(619) 640-4000,9/4/2007,N,Unified School District,,Elementary Schools (Public),K-5,32.742094,-117.1027,11/10/2016,654,-31.1,-55.8,24.6,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",-34.1,-53.1,19,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",423,65%,619,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683386039804,San Diego Unified,Juarez Elementary,2633 Melbourne Drive,2633 Melbourne Dr.,San Diego,92123-3535,CA,(858) 496-8145,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.792242,-117.12589,8/7/2015,239,5.7,-49.7,55.5,3,Medium,5,Increased Significantly,4,Green,150,"Medium, Increased Significantly",-4,-35.6,31.6,4,High,5,Increased Significantly,5,Blue,100,"High, Increased Significantly",64,27%,119,50%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,x,,,
37683380126730,San Diego Unified,Kavod Elementary Charter,3201 Marathon Drive,3201 Marathon Dr.,San Diego,92123-2638,CA,(858) 386-0887,9/2/2013,Y,Unified School District,,Elementary Schools (Public),K-5,32.801491,-117.12699,8/30/2016,145,42.8,26.2,16.6,4,High,4,Increased,0,No Color,0,NO COLOR,25.4,26.8,-1.4,4,High,2,Decreased,0,No Color,0,No Color,40,28%,57,39%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,x,,,
37683380107094,San Diego Unified,Kearny College Connections,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,(858) 496-8370,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.798708,-117.16044,3/27/2017,385,97.7,83.2,14.5,0,No Data,0,No Data,0,No Color,0,NO COLOR,8.5,-11.9,20.4,0,No Data,0,No Data,0,No Color,0,No Color,55,14%,283,74%,466,489,451,17,31%,304,9,3%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,x,,,,
37683380107078,San Diego Unified,Kearny Digital Media & Design,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,(858) 496-8370,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.798708,-117.16044,3/27/2017,384,78.5,47.3,31.2,0,No Data,0,No Data,0,No Color,0,NO COLOR,-37,-96.6,59.7,0,No Data,0,No Data,0,No Color,0,No Color,54,14%,287,75%,452,414,440,10,21%,274,5,2%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,Silver
37683380107102,San Diego Unified,"Kearny Eng, Innov & Design",1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,(858) 496-8370,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.798708,-117.16044,3/27/2017,324,12.5,22,-9.5,0,No Data,0,No Data,0,No Color,0,NO COLOR,-56.1,-55.5,-0.6,0,No Data,0,No Data,0,No Color,0,No Color,42,13%,242,75%,417,428,398,6,14%,244,0,0%,N/A,N/A,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,x,
37683380107086,San Diego Unified,Kearny SCT,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,(858) 496-8370,9/7/2004,N,Unified School District,,High Schools (Public),9-12,32.798708,-117.16044,3/27/2017,369,69.9,48.1,21.8,0,No Data,0,No Data,0,No Color,0,NO COLOR,-14.2,-3.4,-10.8,0,No Data,0,No Data,0,No Color,0,No Color,62,17%,256,69%,490,512,460,21,38%,265,37,14%,5,20,11,7,3,14%,54%,30%,19%,8%,,x,,,x,Silver
37683386039812,San Diego Unified,Keiller Leadership Academy,7270 Lisbon Street,7270 Lisbon St.,San Diego,92114-3007,CA,(619) 263-9266,7/1/1980,Y,Unified School District,,Elementary Schools (Public),K-8,32.712076,-117.04241,6/18/2015,599,-61.5,-50.3,-11.1,2,Low,2,Decreased,2,Orange,170,"Low, Declined",-82,-70.4,-11.6,2,Low,1,Decreased Significantly,1,Red,160,"Low, Declined Significantly",279,47%,520,87%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683386114292,San Diego Unified,Kimbrough Elementary,321 Hoitt Street,321 Hoitt St.,San Diego,92102-3132,CA,(619) 525-2010,9/3/1997,N,Unified School District,,Elementary Schools (Public),K-5,32.708732,-117.13288,6/18/2015,389,-52.4,-53.1,0.7,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",-62.1,-56.1,-6,2,Low,2,Decreased,2,Orange,170,"Low, Declined",281,72%,385,99%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683386119598,San Diego Unified,King-Chavez Academy of Excellence,2850 Logan Avenue,2850 Logan Ave.,San Diego,92113-2412,CA,(619) 232-2825,9/4/2001,Y,Unified School District,,Elementary Schools (Public),K-8,32.697037,-117.13272,4/20/2016,327,-51,-58.7,7.7,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-90.8,-90.3,-0.5,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",196,60%,322,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380109033,San Diego Unified,King-Chavez Arts Academy,415 31st Street,415 31st St.,San Diego,92102-4236,CA,(619) 525-7320,9/6/2005,Y,Unified School District,,Elementary Schools (Public),3-5,32.709848,-117.12742,8/7/2015,191,-77,-65.4,-11.7,1,Very Low,2,Decreased,1,Red,220,"Very Low, Declined",-82.3,-69.1,-13.2,2,Low,1,Decreased Significantly,1,Red,160,"Low, Declined Significantly",118,62%,191,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,x,,
37683380109041,San Diego Unified,King-Chavez Athletics Academy,415 31st Street,415 31st St.,San Diego,92102-4236,CA,(619) 525-7320,9/6/2005,Y,Unified School District,,Elementary Schools (Public),3-5,32.709848,-117.12742,8/7/2015,190,-64.7,-62.7,-2,2,Low,2,Decreased,2,Orange,170,"Low, Declined",-64.3,-63.8,-0.5,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",125,66%,183,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380118851,San Diego Unified,King-Chavez Community High,201 A Street,201 A St.,San Diego,92101-4003,CA,(619) 704-1020,8/31/2009,Y,Unified School District,,High Schools (Public),9-12,32.718821,-117.16264,3/27/2017,524,-42.1,-139.5,97.3,0,No Data,0,No Data,0,No Color,0,NO COLOR,-126.1,-155,28.9,0,No Data,0,No Data,0,No Color,0,No Color,192,37%,516,98%,389,394,370,1,2%,433,10,2%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,x,,,,
37683380111906,San Diego Unified,King-Chavez Preparatory Academy,500 30th Street,500 30th St.,San Diego,92102-3090,CA,(619) 744-3828,8/28/2006,Y,Unified School District,,Intermediate/Middle Schools (Public),6-8,32.710591,-117.1303,8/7/2015,356,-64.8,-74.1,9.3,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-128.8,-110.9,-18,1,Very Low,1,Decreased Significantly,1,Red,210,"Very Low, Declined Significantly",171,48%,355,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,,
37683386040190,San Diego Unified,King-Chavez Primary Academy,415 31st Street,415 31st St.,San Diego,92102-4236,CA,(619) 525-7320,7/1/1980,Y,Unified School District,,Elementary Schools (Public),K-2,32.709848,-117.12742,6/18/2015,387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,317,82%,380,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380101345,San Diego Unified,KIPP Adelante Preparatory Academy,"1475 Sixth Avenue, Second Floor","1475 Sixth Ave., Second Fl.",San Diego,92101-3245,CA,(619) 233-3242,8/18/2003,Y,Unified School District,,Intermediate/Middle Schools (Public),5-8,32.715738,-117.16108,2/9/2017,305,-42.8,-51.2,8.4,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-85,-79.5,-5.5,2,Low,2,Decreased,2,Orange,170,"Low, Declined",154,50%,291,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683380124115,San Diego Unified,Knox Middle,1098 South 49th Street,1098 South 49th St.,San Diego,92113-3599,CA,(619) 344-5500,9/5/2011,N,Unified School District,,Intermediate/Middle Schools (Public),6-8,32.695466,-117.08946,5/10/2016,609,-93.1,-91.6,-1.6,1,Very Low,2,Decreased,1,Red,220,"Very Low, Declined",-130,-132.5,2.5,1,Very Low,3,Maintained,1,Red,230,"Very Low, Maintained",240,39%,593,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,,
37683386112460,San Diego Unified,Kumeyaay Elementary,6475 Antigua Boulevard,6475 Antigua Blvd.,San Diego,92124-4031,CA,(858) 279-1022,9/7/1994,N,Unified School District,,Elementary Schools (Public),K-5,32.836632,-117.09116,11/15/2016,457,35.1,29,6.1,4,High,3,Maintained,4,Green,80,"High, Maintained",22,15.8,6.1,4,High,4,Increased,4,Green,90,"High, Increased",53,12%,85,19%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683386039846,San Diego Unified,La Jolla Elementary,1111 Marine Street,1111 Marine St.,La Jolla,92037-5131,CA,(858) 454-7196,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.839513,-117.27086,6/18/2015,568,120.9,112.5,8.4,5,Very High,4,Increased,5,Blue,40,"Very High, Increased",107.2,85.1,22.2,5,Very High,5,Increased Significantly,5,Blue,50,"Very High, Increased Significantly",43,8%,54,10%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,x,
37683383733508,San Diego Unified,La Jolla High,750 Nautilus Street,750 Nautilus St.,La Jolla,92037-6103,CA,(858) 454-3081,7/1/1980,N,Unified School District,,High Schools (Public),9-12,32.832726,-117.27269,3/17/2017,1540,64.6,84,-19.5,0,No Data,0,No Data,0,No Color,0,NO COLOR,12.7,29,-16.3,0,No Data,0,No Data,0,No Color,0,No Color,52,3%,427,28%,555,566,549,182,71%,1197,585,49%,49,229,336,338,296,8%,39%,57%,58%,51%,,x,,,,Gold
37683386039853,San Diego Unified,Lafayette Elementary,6125 Printwood Way,6125 Printwood Way,San Diego,92117-3346,CA,(858) 496-8160,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-6,32.827552,-117.16914,7/22/2015,227,-43.9,-36.2,-7.7,2,Low,2,Decreased,2,Orange,170,"Low, Declined",-41.7,-31.6,-10.1,2,Low,1,Decreased Significantly,1,Red,160,"Low, Declined Significantly",83,37%,170,75%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37683386040000,San Diego Unified,Language Academy,4961 64th Street,4961 64th St.,San Diego,92115-2602,CA,(619) 287-1182,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-8,32.768355,-117.06227,7/22/2015,994,23,10.4,12.5,4,High,4,Increased,4,Green,90,"High, Increased",-17.2,-25.5,8.3,3,Medium,4,Increased,4,Green,140,"Medium, Increased",232,23%,429,43%,N/A,N/A,N/A,N/A,N/A,0,50,#DIV/0!,0,11,16,17,6,0%,22%,32%,34%,12%,,,x,,,
37683380128744,San Diego Unified,Laurel Preparatory Academy,10170 Huennekens Street,10170 Huennekens St.,San Diego,92121-2964,CA,(858) 678-4812,9/9/2013,Y,Unified School District,,K-12 Schools (Public),6-12,32.90276,-117.18408,3/9/2017,145,27.8,-16.9,44.6,0,No Data,0,No Data,0,No Color,0,NO COLOR,-30.9,-87.5,56.6,0,No Data,0,No Data,0,No Color,0,No Color,13,9%,83,57%,*,*,*,*,#VALUE!,106,1,1%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37683380106799,San Diego Unified,Learning Choice Academy,"4215 Spring Street, Suite A-104","4215 Spring St., Ste. A-104",La Mesa,91941-7983,CA,(619) 463-6849,9/13/2004,Y,Unified School District,,K-12 Schools (Public),K-12,32.755715,-117.01361,3/27/2017,950,11.2,1.6,9.6,0,No Data,0,No Data,0,No Color,0,NO COLOR,-52.8,-63.6,10.8,0,No Data,0,No Data,0,No Color,0,No Color,85,9%,506,53%,*,*,*,*,#VALUE!,282,1,0%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
